run_id,run_date,ticker,model_type,prediction_horizon,feature_set,train_period,val_period,directional_accuracy,auc_roc,brier_score,hypothetical_sharpe,max_drawdown,beats_baseline,notes
5b58a066,2026-08-29T22:14:28,ZPRV.DE,Ridge_LR,21,all_6_families,3y,6m,0.6302,0.6444,0.2511,0.0,0.0,True,walk-forward avg over 10 folds
043429a6,2026-08-29T22:14:28,ZPRV.DE,Lasso_LR,21,all_6_families,3y,6m,0.6127,0.6239,0.2351,0.0,0.0,True,walk-forward avg over 10 folds
bbd20f1c,2026-08-29T22:14:33,ZPRV.DE,RandomForest,21,all_6_families,3y,6m,0.6397,0.647,0.2334,0.0,0.0,True,walk-forward avg over 10 folds
b40ef3ae,2026-08-29T22:14:35,ZPRV.DE,XGBoost,21,all_6_families,3y,6m,0.6476,0.653,0.2377,0.0,0.0,True,walk-forward avg over 10 folds
53dd5903,2026-08-29T22:14:35,DBXD.DE,Baseline_Random,21,all_6_families,3y,6m,0.5045,0.4839,0.2668,0.0,0.0,False,walk-forward avg over 16 folds
152ccf82,2026-08-29T22:14:36,DBXD.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5987,0.5,0.2696,0.0,0.0,True,walk-forward avg over 16 folds
fb2dda14,2026-08-29T22:14:37,DBXD.DE,Ridge_LR,21,all_6_families,3y,6m,0.5729,0.5279,0.2671,0.0,0.0,True,walk-forward avg over 16 folds
9066ff95,2026-08-29T22:14:38,DBXD.DE,Lasso_LR,21,all_6_families,3y,6m,0.5719,0.5055,0.2432,0.0,0.0,True,walk-forward avg over 16 folds
6f282f44,2026-08-29T22:14:46,DBXD.DE,RandomForest,21,all_6_families,3y,6m,0.5496,0.5527,0.2521,0.0,0.0,True,walk-forward avg over 16 folds
248c0a3c,2026-08-29T22:14:49,DBXD.DE,XGBoost,21,all_6_families,3y,6m,0.5397,0.552,0.2759,0.0,0.0,True,walk-forward avg over 16 folds
890d2a51,2026-08-29T22:14:55,APC.DE,Baseline_Random,21,all_6_families,3y,6m,0.4788,0.4718,0.2683,0.0,0.0,False,walk-forward avg over 15 folds
c71693cd,2026-08-29T22:14:55,APC.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.637,0.5,0.2489,0.0,0.0,True,walk-forward avg over 15 folds
6a5c06b9,2026-08-29T22:14:56,APC.DE,Ridge_LR,21,all_6_families,3y,6m,0.5698,0.5906,0.2876,0.0,0.0,True,walk-forward avg over 15 folds
41be82e3,2026-08-29T22:14:57,APC.DE,Lasso_LR,21,all_6_families,3y,6m,0.5974,0.5352,0.2424,0.0,0.0,True,walk-forward avg over 15 folds
d939a28f,2026-08-29T22:15:05,APC.DE,RandomForest,21,all_6_families,3y,6m,0.5328,0.4595,0.3033,0.0,0.0,True,walk-forward avg over 15 folds
6f141163,2026-08-29T22:15:08,APC.DE,XGBoost,21,all_6_families,3y,6m,0.5328,0.472,0.3106,0.0,0.0,True,walk-forward avg over 15 folds
20be432d,2026-08-29T22:15:08,MSF.DE,Baseline_Random,21,all_6_families,3y,6m,0.4825,0.4998,0.2651,0.0,0.0,False,walk-forward avg over 15 folds
c49cf60e,2026-08-29T22:15:08,MSF.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6016,0.5,0.268,0.0,0.0,True,walk-forward avg over 15 folds
2b50a5be,2026-08-29T22:15:09,MSF.DE,Ridge_LR,21,all_6_families,3y,6m,0.5778,0.6107,0.3004,0.0,0.0,True,walk-forward avg over 15 folds
fbcad182,2026-08-29T22:15:10,MSF.DE,Lasso_LR,21,all_6_families,3y,6m,0.6037,0.6728,0.2567,0.0,0.0,True,walk-forward avg over 15 folds
697c42c4,2026-08-29T22:15:17,MSF.DE,RandomForest,21,all_6_families,3y,6m,0.5497,0.6241,0.268,0.0,0.0,True,walk-forward avg over 15 folds
5fce643d,2026-08-29T22:15:20,MSF.DE,XGBoost,21,all_6_families,3y,6m,0.5259,0.6297,0.2963,0.0,0.0,True,walk-forward avg over 15 folds
53e70c9e,2026-08-29T22:15:20,AMZ.DE,Baseline_Random,21,all_6_families,3y,6m,0.4857,0.5116,0.2631,0.0,0.0,False,walk-forward avg over 15 folds
de8b2b5b,2026-08-29T22:15:20,AMZ.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6048,0.5,0.2663,0.0,0.0,True,walk-forward avg over 15 folds
0cf28388,2026-08-29T22:15:21,AMZ.DE,Ridge_LR,21,all_6_families,3y,6m,0.5513,0.6452,0.3028,0.0,0.0,True,walk-forward avg over 15 folds
c2d0f916,2026-08-29T22:15:22,AMZ.DE,Lasso_LR,21,all_6_families,3y,6m,0.5661,0.5498,0.2531,0.0,0.0,True,walk-forward avg over 15 folds
301bbbcc,2026-08-29T22:15:30,AMZ.DE,RandomForest,21,all_6_families,3y,6m,0.5677,0.6247,0.2624,0.0,0.0,True,walk-forward avg over 15 folds
e1dd178e,2026-08-29T22:15:33,AMZ.DE,XGBoost,21,all_6_families,3y,6m,0.5656,0.6327,0.2746,0.0,0.0,True,walk-forward avg over 15 folds
4e6fe0fc,2026-08-29T22:15:33,NVD.DE,Baseline_Random,21,all_6_families,3y,6m,0.4827,0.4914,0.267,0.0,0.0,False,walk-forward avg over 11 folds
f5ee06e5,2026-08-29T22:15:33,NVD.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6176,0.5,0.2594,0.0,0.0,True,walk-forward avg over 11 folds
e9aa8a4a,2026-08-29T22:15:34,NVD.DE,Ridge_LR,21,all_6_families,3y,6m,0.5029,0.5576,0.3697,0.0,0.0,False,walk-forward avg over 11 folds
1cbb90d7,2026-08-29T22:15:34,NVD.DE,Lasso_LR,21,all_6_families,3y,6m,0.6176,0.4826,0.2432,0.0,0.0,True,walk-forward avg over 11 folds
ec49df63,2026-08-29T22:15:40,NVD.DE,RandomForest,21,all_6_families,3y,6m,0.5613,0.5156,0.2636,0.0,0.0,True,walk-forward avg over 11 folds
9f2ad19e,2026-08-29T22:15:42,NVD.DE,XGBoost,21,all_6_families,3y,6m,0.5296,0.5533,0.2977,0.0,0.0,True,walk-forward avg over 11 folds
e269d421,2026-08-29T22:15:43,ABEA.DE,Baseline_Random,21,all_6_families,3y,6m,0.4741,0.4976,0.266,0.0,0.0,False,walk-forward avg over 15 folds
12088b0f,2026-08-29T22:15:43,ABEA.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6302,0.5,0.2526,0.0,0.0,True,walk-forward avg over 15 folds
396a66a4,2026-08-29T22:15:44,ABEA.DE,Ridge_LR,21,all_6_families,3y,6m,0.5455,0.6571,0.3026,0.0,0.0,True,walk-forward avg over 15 folds
ead10247,2026-08-29T22:15:45,ABEA.DE,Lasso_LR,21,all_6_families,3y,6m,0.5889,0.7376,0.248,0.0,0.0,True,walk-forward avg over 15 folds
dd31f26d,2026-08-29T22:15:52,ABEA.DE,RandomForest,21,all_6_families,3y,6m,0.4746,0.7082,0.2805,0.0,0.0,False,walk-forward avg over 15 folds
e2ca6b35,2026-08-29T22:15:55,ABEA.DE,XGBoost,21,all_6_families,3y,6m,0.4899,0.6363,0.3023,0.0,0.0,False,walk-forward avg over 15 folds
6d8e0943,2026-08-29T22:15:55,FB2A.DE,Baseline_Random,21,all_6_families,3y,6m,0.4906,0.5255,0.2619,0.0,0.0,False,walk-forward avg over 16 folds
520abcb3,2026-08-29T22:15:55,FB2A.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6096,0.5,0.2637,0.0,0.0,True,walk-forward avg over 16 folds
cb536af7,2026-08-29T22:15:56,FB2A.DE,Ridge_LR,21,all_6_families,3y,6m,0.5124,0.6548,0.3276,0.0,0.0,False,walk-forward avg over 16 folds
eee196b7,2026-08-29T22:15:57,FB2A.DE,Lasso_LR,21,all_6_families,3y,6m,0.5501,0.5132,0.2567,0.0,0.0,True,walk-forward avg over 16 folds
f84d8734,2026-08-29T22:16:06,FB2A.DE,RandomForest,21,all_6_families,3y,6m,0.5665,0.4986,0.2723,0.0,0.0,True,walk-forward avg over 16 folds
163f6f52,2026-08-29T22:16:09,FB2A.DE,XGBoost,21,all_6_families,3y,6m,0.5928,0.5582,0.2814,0.0,0.0,True,walk-forward avg over 16 folds
4197fd31,2026-08-29T22:16:09,TL0.DE,Baseline_Random,21,all_6_families,3y,6m,0.504,0.4981,0.2645,0.0,0.0,False,walk-forward avg over 16 folds
03b74ad0,2026-08-29T22:16:09,TL0.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5456,0.5,0.2983,0.0,0.0,True,walk-forward avg over 16 folds
73217b2b,2026-08-29T22:16:10,TL0.DE,Ridge_LR,21,all_6_families,3y,6m,0.5625,0.5849,0.3121,0.0,0.0,True,walk-forward avg over 16 folds
2d3b7a37,2026-08-29T22:16:11,TL0.DE,Lasso_LR,21,all_6_families,3y,6m,0.5288,0.5685,0.2505,0.0,0.0,True,walk-forward avg over 16 folds
d3996cec,2026-08-29T22:16:20,TL0.DE,RandomForest,21,all_6_families,3y,6m,0.5218,0.6331,0.2673,0.0,0.0,True,walk-forward avg over 16 folds
d8f9b73c,2026-08-29T22:16:23,TL0.DE,XGBoost,21,all_6_families,3y,6m,0.4896,0.6082,0.2896,0.0,0.0,False,walk-forward avg over 16 folds
2ab85cbb,2026-08-29T22:16:23,SFC.DE,Baseline_Random,21,all_6_families,3y,6m,0.4985,0.5037,0.2644,0.0,0.0,False,walk-forward avg over 16 folds
b06e45c6,2026-08-29T22:16:24,SFC.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5759,0.5,0.2819,0.0,0.0,True,walk-forward avg over 16 folds
e5907f38,2026-08-29T22:16:25,SFC.DE,Ridge_LR,21,all_6_families,3y,6m,0.5466,0.6265,0.3198,0.0,0.0,True,walk-forward avg over 16 folds
7aacf549,2026-08-29T22:16:26,SFC.DE,Lasso_LR,21,all_6_families,3y,6m,0.5481,0.6346,0.2538,0.0,0.0,True,walk-forward avg over 16 folds
39a9b8fe,2026-08-29T22:16:34,SFC.DE,RandomForest,21,all_6_families,3y,6m,0.5382,0.5963,0.2769,0.0,0.0,True,walk-forward avg over 16 folds
d8189782,2026-08-29T22:16:37,SFC.DE,XGBoost,21,all_6_families,3y,6m,0.5055,0.5521,0.3024,0.0,0.0,False,walk-forward avg over 16 folds
dbeb94f7,2026-08-29T22:16:37,ADB.DE,Baseline_Random,21,all_6_families,3y,6m,0.5,0.5069,0.2614,0.0,0.0,False,walk-forward avg over 7 folds
37a2a94d,2026-08-29T22:16:37,ADB.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.4603,0.5,0.3443,0.0,0.0,False,walk-forward avg over 7 folds
4953d6b4,2026-08-29T22:16:38,ADB.DE,Ridge_LR,21,all_6_families,3y,6m,0.5329,0.6116,0.2907,0.0,0.0,True,walk-forward avg over 7 folds
b2125ebd,2026-08-29T22:16:38,ADB.DE,Lasso_LR,21,all_6_families,3y,6m,0.4898,0.4913,0.2563,0.0,0.0,False,walk-forward avg over 7 folds
f522d836,2026-08-29T22:16:42,ADB.DE,RandomForest,21,all_6_families,3y,6m,0.4195,0.5548,0.2808,0.0,0.0,False,walk-forward avg over 7 folds
5ba9e030,2026-08-29T22:16:44,ADB.DE,XGBoost,21,all_6_families,3y,6m,0.4762,0.6128,0.2908,0.0,0.0,False,walk-forward avg over 7 folds
f123282e,2026-08-29T22:16:44,NFC.DE,Baseline_Random,21,all_6_families,3y,6m,0.4926,0.4999,0.2644,0.0,0.0,False,walk-forward avg over 15 folds
5a685b7a,2026-08-29T22:16:44,NFC.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5725,0.5,0.2838,0.0,0.0,True,walk-forward avg over 15 folds
c2e98642,2026-08-29T22:16:45,NFC.DE,Ridge_LR,21,all_6_families,3y,6m,0.5069,0.5854,0.3305,0.0,0.0,False,walk-forward avg over 15 folds
3aed0d7d,2026-08-29T22:16:46,NFC.DE,Lasso_LR,21,all_6_families,3y,6m,0.5725,0.4419,0.253,0.0,0.0,True,walk-forward avg over 15 folds
e540606c,2026-08-29T22:16:53,NFC.DE,RandomForest,21,all_6_families,3y,6m,0.5386,0.5407,0.2663,0.0,0.0,True,walk-forward avg over 15 folds
636ca67a,2026-08-29T22:16:56,NFC.DE,XGBoost,21,all_6_families,3y,6m,0.5021,0.5206,0.3058,0.0,0.0,False,walk-forward avg over 15 folds
07088442,2026-08-29T22:16:56,AMD.DE,Baseline_Random,21,all_6_families,3y,6m,0.4898,0.5027,0.2637,0.0,0.0,False,walk-forward avg over 14 folds
2cd6e8fb,2026-08-29T22:16:56,AMD.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5476,0.5,0.2972,0.0,0.0,True,walk-forward avg over 14 folds
8bf6247b,2026-08-29T22:16:57,AMD.DE,Ridge_LR,21,all_6_families,3y,6m,0.5147,0.6543,0.314,0.0,0.0,False,walk-forward avg over 14 folds
9352cf02,2026-08-29T22:16:58,AMD.DE,Lasso_LR,21,all_6_families,3y,6m,0.551,0.5986,0.2525,0.0,0.0,True,walk-forward avg over 14 folds
55d3a6af,2026-08-29T22:17:05,AMD.DE,RandomForest,21,all_6_families,3y,6m,0.4501,0.5983,0.2772,0.0,0.0,False,walk-forward avg over 14 folds
fa0f21a6,2026-08-29T22:17:08,AMD.DE,XGBoost,21,all_6_families,3y,6m,0.4643,0.5994,0.3239,0.0,0.0,False,walk-forward avg over 14 folds
66ac3a6f,2026-08-29T22:17:08,1IN.DE,Baseline_Random,21,all_6_families,3y,6m,0.4945,0.4962,0.2652,0.0,0.0,False,walk-forward avg over 16 folds
7ce6256f,2026-08-29T22:17:08,1IN.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5432,0.5,0.2996,0.0,0.0,True,walk-forward avg over 16 folds
f3adb657,2026-08-29T22:17:09,1IN.DE,Ridge_LR,21,all_6_families,3y,6m,0.5248,0.6003,0.3313,0.0,0.0,True,walk-forward avg over 16 folds
afeebe23,2026-08-29T22:17:10,1IN.DE,Lasso_LR,21,all_6_families,3y,6m,0.497,0.6612,0.2615,0.0,0.0,False,walk-forward avg over 16 folds
eb512704,2026-08-29T22:17:18,1IN.DE,RandomForest,21,all_6_families,3y,6m,0.4707,0.6869,0.2749,0.0,0.0,False,walk-forward avg over 16 folds
f4480310,2026-08-29T22:17:21,1IN.DE,XGBoost,21,all_6_families,3y,6m,0.4816,0.6536,0.2988,0.0,0.0,False,walk-forward avg over 16 folds
bc1e7907,2026-08-29T22:17:21,QCI.DE,Baseline_Random,21,all_6_families,3y,6m,0.4807,0.5268,0.2613,0.0,0.0,False,walk-forward avg over 14 folds
890aa777,2026-08-29T22:17:21,QCI.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5522,0.5,0.2947,0.0,0.0,True,walk-forward avg over 14 folds
e6201dcb,2026-08-29T22:17:22,QCI.DE,Ridge_LR,21,all_6_families,3y,6m,0.4637,0.5683,0.3441,0.0,0.0,False,walk-forward avg over 14 folds
508b9c98,2026-08-29T22:17:23,QCI.DE,Lasso_LR,21,all_6_families,3y,6m,0.4388,0.5342,0.268,0.0,0.0,False,walk-forward avg over 14 folds
b61d04b1,2026-08-29T22:17:30,QCI.DE,RandomForest,21,all_6_families,3y,6m,0.4649,0.582,0.2757,0.0,0.0,False,walk-forward avg over 14 folds
29019f26,2026-08-29T22:17:33,QCI.DE,XGBoost,21,all_6_families,3y,6m,0.483,0.6634,0.2985,0.0,0.0,False,walk-forward avg over 14 folds
8beed3a2,2026-08-29T22:17:33,AP2.DE,Baseline_Random,21,all_6_families,3y,6m,0.4762,0.4801,0.2677,0.0,0.0,False,walk-forward avg over 8 folds
3e2dfd83,2026-08-29T22:17:33,AP2.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5813,0.5,0.279,0.0,0.0,True,walk-forward avg over 8 folds
4338af3e,2026-08-29T22:17:33,AP2.DE,Ridge_LR,21,all_6_families,3y,6m,0.497,0.52,0.2996,0.0,0.0,False,walk-forward avg over 8 folds
eef10051,2026-08-29T22:17:34,AP2.DE,Lasso_LR,21,all_6_families,3y,6m,0.5813,0.4961,0.2485,0.0,0.0,True,walk-forward avg over 8 folds
edbdd5e1,2026-08-29T22:17:38,AP2.DE,RandomForest,21,all_6_families,3y,6m,0.5456,0.4814,0.263,0.0,0.0,True,walk-forward avg over 8 folds
4d29253a,2026-08-29T22:17:39,AP2.DE,XGBoost,21,all_6_families,3y,6m,0.4435,0.5146,0.2952,0.0,0.0,False,walk-forward avg over 8 folds
0a384b70,2026-08-29T22:17:40,MTU.DE,Baseline_Random,21,all_6_families,3y,6m,0.496,0.5019,0.2646,0.0,0.0,False,walk-forward avg over 16 folds
c29f126a,2026-08-29T22:17:40,MTU.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5556,0.5,0.2929,0.0,0.0,True,walk-forward avg over 16 folds
00f65ad7,2026-08-29T22:17:41,MTU.DE,Ridge_LR,21,all_6_families,3y,6m,0.4856,0.5488,0.3353,0.0,0.0,False,walk-forward avg over 16 folds
bf8464d1,2026-08-29T22:17:42,MTU.DE,Lasso_LR,21,all_6_families,3y,6m,0.5422,0.4437,0.2532,0.0,0.0,True,walk-forward avg over 16 folds
83540710,2026-08-29T22:17:51,MTU.DE,RandomForest,21,all_6_families,3y,6m,0.4871,0.5131,0.2735,0.0,0.0,False,walk-forward avg over 16 folds
1b5a3062,2026-08-29T22:17:54,MTU.DE,XGBoost,21,all_6_families,3y,6m,0.5193,0.6091,0.3017,0.0,0.0,False,walk-forward avg over 16 folds
fe6d5016,2026-08-29T22:17:54,TII.DE,Baseline_Random,21,all_6_families,3y,6m,0.4921,0.5292,0.2603,0.0,0.0,False,walk-forward avg over 1 folds
8e23802d,2026-08-29T22:17:54,TII.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.627,0.5,0.2543,0.0,0.0,True,walk-forward avg over 1 folds
c50feb98,2026-08-29T22:17:54,TII.DE,Ridge_LR,21,all_6_families,3y,6m,0.3413,0.4368,0.4582,0.0,0.0,False,walk-forward avg over 1 folds
8e585ae6,2026-08-29T22:17:54,TII.DE,Lasso_LR,21,all_6_families,3y,6m,0.3333,0.3892,0.2655,0.0,0.0,False,walk-forward avg over 1 folds
6ce81fd9,2026-08-29T22:17:55,TII.DE,RandomForest,21,all_6_families,3y,6m,0.3571,0.5053,0.2776,0.0,0.0,False,walk-forward avg over 1 folds
30c99249,2026-08-29T22:17:55,TII.DE,XGBoost,21,all_6_families,3y,6m,0.4127,0.3991,0.3181,0.0,0.0,False,walk-forward avg over 1 folds
032d0e6d,2026-08-29T22:17:55,ORC.DE,Baseline_Random,21,all_6_families,3y,6m,0.474,0.5261,0.2609,0.0,0.0,False,walk-forward avg over 11 folds
3fdab165,2026-08-29T22:17:55,ORC.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5671,0.5,0.2867,0.0,0.0,True,walk-forward avg over 11 folds
d49a8feb,2026-08-29T22:17:56,ORC.DE,Ridge_LR,21,all_6_families,3y,6m,0.575,0.6803,0.2911,0.0,0.0,True,walk-forward avg over 11 folds
2315819d,2026-08-29T22:17:56,ORC.DE,Lasso_LR,21,all_6_families,3y,6m,0.5851,0.6554,0.2477,0.0,0.0,True,walk-forward avg over 11 folds
8cb9b169,2026-08-29T22:18:02,ORC.DE,RandomForest,21,all_6_families,3y,6m,0.5592,0.712,0.2565,0.0,0.0,True,walk-forward avg over 11 folds
bd5fcf53,2026-08-29T22:18:04,ORC.DE,XGBoost,21,all_6_families,3y,6m,0.5346,0.6957,0.2898,0.0,0.0,True,walk-forward avg over 11 folds
1bc3bbda,2026-08-29T22:18:04,TSM.DE,Baseline_Random,21,all_6_families,3y,6m,0.4876,0.4966,0.2654,0.0,0.0,False,walk-forward avg over 16 folds
b90af6c9,2026-08-29T22:18:05,TSM.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6057,0.5,0.2658,0.0,0.0,True,walk-forward avg over 16 folds
69e93060,2026-08-29T22:18:06,TSM.DE,Ridge_LR,21,all_6_families,3y,6m,0.5565,0.5836,0.3169,0.0,0.0,True,walk-forward avg over 16 folds
05629914,2026-08-29T22:18:07,TSM.DE,Lasso_LR,21,all_6_families,3y,6m,0.5893,0.4983,0.2453,0.0,0.0,True,walk-forward avg over 16 folds
f2711805,2026-08-29T22:18:15,TSM.DE,RandomForest,21,all_6_families,3y,6m,0.5268,0.5688,0.2806,0.0,0.0,True,walk-forward avg over 16 folds
5faa7b06,2026-08-29T22:18:18,TSM.DE,XGBoost,21,all_6_families,3y,6m,0.502,0.6198,0.3133,0.0,0.0,False,walk-forward avg over 16 folds
c4911639,2026-08-29T22:18:18,NOW.DE,Baseline_Random,21,all_6_families,3y,6m,0.5025,0.5006,0.2645,0.0,0.0,False,walk-forward avg over 16 folds
c1fce531,2026-08-29T22:18:18,NOW.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5967,0.5,0.2707,0.0,0.0,True,walk-forward avg over 16 folds
1957ca82,2026-08-29T22:18:19,NOW.DE,Ridge_LR,21,all_6_families,3y,6m,0.5689,0.5868,0.293,0.0,0.0,True,walk-forward avg over 16 folds
916fd293,2026-08-29T22:18:20,NOW.DE,Lasso_LR,21,all_6_families,3y,6m,0.5918,0.5334,0.251,0.0,0.0,True,walk-forward avg over 16 folds
9eb02450,2026-08-29T22:18:29,NOW.DE,RandomForest,21,all_6_families,3y,6m,0.5903,0.6031,0.2601,0.0,0.0,True,walk-forward avg over 16 folds
5853bbb5,2026-08-29T22:18:32,NOW.DE,XGBoost,21,all_6_families,3y,6m,0.5511,0.6019,0.2808,0.0,0.0,True,walk-forward avg over 16 folds
de1b3b63,2026-08-29T22:18:33,SNW.DE,Baseline_Random,21,all_6_families,3y,6m,0.4937,0.4898,0.2662,0.0,0.0,False,walk-forward avg over 15 folds
2918cd52,2026-08-29T22:18:33,SNW.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5757,0.5,0.282,0.0,0.0,True,walk-forward avg over 15 folds
a1273965,2026-08-29T22:18:33,SNW.DE,Ridge_LR,21,all_6_families,3y,6m,0.5624,0.6596,0.2623,0.0,0.0,True,walk-forward avg over 15 folds
a39a386f,2026-08-29T22:18:34,SNW.DE,Lasso_LR,21,all_6_families,3y,6m,0.6032,0.7299,0.2384,0.0,0.0,True,walk-forward avg over 15 folds
436ce187,2026-08-29T22:18:42,SNW.DE,RandomForest,21,all_6_families,3y,6m,0.6418,0.6472,0.2381,0.0,0.0,True,walk-forward avg over 15 folds
d978b01a,2026-08-29T22:18:45,SNW.DE,XGBoost,21,all_6_families,3y,6m,0.6085,0.6261,0.252,0.0,0.0,True,walk-forward avg over 15 folds
c77b2d8e,2026-08-29T22:18:45,UT8.DE,Baseline_Random,21,all_6_families,3y,6m,0.5,0.4766,0.2684,0.0,0.0,False,walk-forward avg over 5 folds
efcdce0e,2026-08-29T22:18:45,UT8.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5492,0.5,0.2963,0.0,0.0,True,walk-forward avg over 5 folds
3e2bfd44,2026-08-29T22:18:45,UT8.DE,Ridge_LR,21,all_6_families,3y,6m,0.5698,0.5942,0.268,0.0,0.0,True,walk-forward avg over 5 folds
eda55e99,2026-08-29T22:18:45,UT8.DE,Lasso_LR,21,all_6_families,3y,6m,0.473,0.5,0.2506,0.0,0.0,False,walk-forward avg over 5 folds
0123763d,2026-08-29T22:18:48,UT8.DE,RandomForest,21,all_6_families,3y,6m,0.5143,0.4904,0.2627,0.0,0.0,False,walk-forward avg over 5 folds
e736df61,2026-08-29T22:18:49,UT8.DE,XGBoost,21,all_6_families,3y,6m,0.5365,0.4784,0.2823,0.0,0.0,True,walk-forward avg over 5 folds
c971c224,2026-08-29T22:18:49,PYPL.DE,Baseline_Random,21,all_6_families,3y,6m,0.4908,0.5195,0.2599,0.0,0.0,False,walk-forward avg over 13 folds
0697ea27,2026-08-29T22:18:49,PYPL.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.4951,0.5,0.3255,0.0,0.0,False,walk-forward avg over 13 folds
88b18dd1,2026-08-29T22:18:50,PYPL.DE,Ridge_LR,21,all_6_families,3y,6m,0.4579,0.5622,0.3509,0.0,0.0,False,walk-forward avg over 13 folds
610895a3,2026-08-29T22:18:51,PYPL.DE,Lasso_LR,21,all_6_families,3y,6m,0.4768,0.4511,0.2658,0.0,0.0,False,walk-forward avg over 13 folds
31c85c06,2026-08-29T22:18:58,PYPL.DE,RandomForest,21,all_6_families,3y,6m,0.4756,0.5383,0.286,0.0,0.0,False,walk-forward avg over 13 folds
b837321b,2026-08-29T22:19:00,PYPL.DE,XGBoost,21,all_6_families,3y,6m,0.4658,0.5927,0.3121,0.0,0.0,False,walk-forward avg over 13 folds
81a1a8b6,2026-08-29T22:19:00,SHOP.DE,Baseline_Random,21,all_6_families,3y,6m,0.5012,0.4954,0.2655,0.0,0.0,False,walk-forward avg over 13 folds
755cfe9a,2026-08-29T22:19:01,SHOP.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5934,0.5,0.2725,0.0,0.0,True,walk-forward avg over 13 folds
4734cd71,2026-08-29T22:19:01,SHOP.DE,Ridge_LR,21,all_6_families,3y,6m,0.5366,0.5717,0.2953,0.0,0.0,True,walk-forward avg over 13 folds
9ad182ac,2026-08-29T22:19:02,SHOP.DE,Lasso_LR,21,all_6_families,3y,6m,0.5678,0.5477,0.2596,0.0,0.0,True,walk-forward avg over 13 folds
2aabfd6a,2026-08-29T22:19:08,SHOP.DE,RandomForest,21,all_6_families,3y,6m,0.5714,0.6177,0.2582,0.0,0.0,True,walk-forward avg over 13 folds
a34e72ae,2026-08-29T22:19:11,SHOP.DE,XGBoost,21,all_6_families,3y,6m,0.5488,0.6239,0.2742,0.0,0.0,True,walk-forward avg over 13 folds
abe710a1,2026-08-29T22:19:11,SAP.DE,Baseline_Random,21,all_6_families,3y,6m,0.4777,0.5153,0.2627,0.0,0.0,False,walk-forward avg over 16 folds
8252431f,2026-08-29T22:19:11,SAP.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5769,0.5,0.2814,0.0,0.0,True,walk-forward avg over 16 folds
b1218022,2026-08-29T22:19:12,SAP.DE,Ridge_LR,21,all_6_families,3y,6m,0.5719,0.6428,0.2885,0.0,0.0,True,walk-forward avg over 16 folds
f7cbc6c7,2026-08-29T22:19:13,SAP.DE,Lasso_LR,21,all_6_families,3y,6m,0.5769,0.5979,0.2517,0.0,0.0,True,walk-forward avg over 16 folds
1502e33d,2026-08-29T22:19:20,SAP.DE,RandomForest,21,all_6_families,3y,6m,0.5278,0.534,0.2572,0.0,0.0,True,walk-forward avg over 16 folds
06329c11,2026-08-29T22:19:24,SAP.DE,XGBoost,21,all_6_families,3y,6m,0.5451,0.5524,0.2791,0.0,0.0,True,walk-forward avg over 16 folds
b4a878d8,2026-08-29T22:19:24,ALV.DE,Baseline_Random,21,all_6_families,3y,6m,0.4861,0.5084,0.2639,0.0,0.0,False,walk-forward avg over 16 folds
9de3ff1e,2026-08-29T22:19:24,ALV.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6101,0.5,0.2634,0.0,0.0,True,walk-forward avg over 16 folds
5f29f461,2026-08-29T22:19:25,ALV.DE,Ridge_LR,21,all_6_families,3y,6m,0.5799,0.6631,0.2804,0.0,0.0,True,walk-forward avg over 16 folds
f12b176e,2026-08-29T22:19:25,ALV.DE,Lasso_LR,21,all_6_families,3y,6m,0.6101,0.6651,0.2414,0.0,0.0,True,walk-forward avg over 16 folds
f2bf73fa,2026-08-29T22:19:33,ALV.DE,RandomForest,21,all_6_families,3y,6m,0.5734,0.6773,0.2532,0.0,0.0,True,walk-forward avg over 16 folds
27a20bcd,2026-08-29T22:19:36,ALV.DE,XGBoost,21,all_6_families,3y,6m,0.5804,0.6584,0.2664,0.0,0.0,True,walk-forward avg over 16 folds
